symbol,date,open,high,low,close,volume
MSFT,2024-03-22 12:21:00,427.03,427.031,426.855,426.869,18277
MSFT,2024-03-22 12:20:00,426.9,427.04,426.864,427.03,26376
MSFT,2024-03-22 12:19:00,426.62,426.9,426.59,426.9,24049
MSFT,2024-03-22 12:18:00,426.23,426.62,426.23,426.62,37513
MSFT,2024-03-22 12:17:00,426.23,426.26,426.07,426.22,17862
MSFT,2024-03-22 12:16:00,426.2,426.229,426.11,426.22,34752
MSFT,2024-03-22 12:15:00,426.44,426.47,426.17,426.195,24218
MSFT,2024-03-22 12:14:00,426.41,426.47,426.34,426.411,14959
MSFT,2024-03-22 12:13:00,426.52,426.54,426.36,426.4,22240
MSFT,2024-03-22 12:12:00,426.64,426.64,426.52,426.53,22270
MSFT,2024-03-22 12:11:00,426.77,426.77,426.58,426.64,16721
MSFT,2024-03-22 12:10:00,426.62,426.76,426.6,426.74,13890
MSFT,2024-03-22 12:09:00,426.63,426.69,426.61,426.63,10906
MSFT,2024-03-22 12:08:00,426.7,426.7,426.62,426.64,15457
MSFT,2024-03-22 12:07:00,426.902,426.915,426.69,426.69,11924
MSFT,2024-03-22 12:06:00,426.96,426.96,426.91,426.92,12957
MSFT,2024-03-22 12:05:00,427.015,427.07,426.91,426.91,17622
MSFT,2024-03-22 12:04:00,427.052,427.09,427.0,427.015,14960
MSFT,2024-03-22 12:03:00,427.285,427.36,427.04,427.08,19570
MSFT,2024-03-22 12:02:00,427.275,427.43,427.23,427.3,23727
MSFT,2024-03-22 12:01:00,427.38,427.39,427.21,427.275,19495
MSFT,2024-03-22 12:00:00,427.14,427.36,427.1,427.36,23590
MSFT,2024-03-22 11:59:00,427.0,427.134,426.999,427.11,19433
MSFT,2024-03-22 11:58:00,427.15,427.15,426.95,426.99,24604
MSFT,2024-03-22 11:57:00,427.082,427.27,427.05,427.17,41196
MSFT,2024-03-22 11:56:00,426.89,427.06,426.835,427.01,20098
MSFT,2024-03-22 11:55:00,426.9,426.98,426.8,426.94,23119
MSFT,2024-03-22 11:54:00,426.98,427.04,426.88,426.885,21689
MSFT,2024-03-22 11:53:00,427.12,427.17,426.88,426.965,23004
MSFT,2024-03-22 11:52:00,427.02,427.26,426.95,427.13,36768
MSFT,2024-03-22 11:51:00,427.07,427.14,426.94,427.005,35661
MSFT,2024-03-22 11:50:00,426.82,427.1,426.8,427.03,42078
MSFT,2024-03-22 11:49:00,426.624,426.82,426.624,426.777,15068
MSFT,2024-03-22 11:48:00,426.88,426.88,426.6,426.61,26924
MSFT,2024-03-22 11:47:00,426.79,426.89,426.79,426.85,29716
MSFT,2024-03-22 11:46:00,426.56,426.8,426.56,426.77,23112
MSFT,2024-03-22 11:45:00,426.57,426.6,426.455,426.51,17647
MSFT,2024-03-22 11:44:00,426.655,426.74,426.55,426.6,14218
MSFT,2024-03-22 11:43:00,426.775,426.8,426.67,426.67,18371
MSFT,2024-03-22 11:42:00,426.68,426.77,426.61,426.75,12665
MSFT,2024-03-22 11:41:00,426.664,426.777,426.53,426.65,23702
MSFT,2024-03-22 11:40:00,426.38,426.6,426.325,426.6,16021
MSFT,2024-03-22 11:39:00,426.39,426.425,426.29,426.42,24708
MSFT,2024-03-22 11:38:00,426.39,426.42,426.301,426.41,17381
MSFT,2024-03-22 11:37:00,426.19,426.41,426.11,426.38,23249
MSFT,2024-03-22 11:36:00,426.235,426.3,426.13,426.21,21632
MSFT,2024-03-22 11:35:00,426.37,426.44,426.22,426.23,29722
MSFT,2024-03-22 11:34:00,426.31,426.39,426.27,426.37,28768
MSFT,2024-03-22 11:33:00,426.4,426.43,426.29,426.32,22602
MSFT,2024-03-22 11:32:00,426.39,426.44,426.37,426.4,24402
MSFT,2024-03-22 11:31:00,426.335,426.45,426.33,426.395,21740
MSFT,2024-03-22 11:30:00,426.5,426.5,426.287,426.32,34079
MSFT,2024-03-22 11:29:00,426.505,426.56,426.41,426.49,20976
MSFT,2024-03-22 11:28:00,426.645,426.67,426.403,426.525,31085
MSFT,2024-03-22 11:27:00,426.88,426.88,426.61,426.645,21582
MSFT,2024-03-22 11:26:00,426.81,426.97,426.81,426.84,29101
MSFT,2024-03-22 11:25:00,426.61,426.8,426.51,426.765,31015
MSFT,2024-03-22 11:24:00,426.61,426.66,426.6,426.61,21326
MSFT,2024-03-22 11:23:00,426.673,426.8,426.59,426.59,22460
MSFT,2024-03-22 11:22:00,426.73,426.81,426.65,426.65,25840
MSFT,2024-03-22 11:21:00,426.705,426.73,426.568,426.69,21178
MSFT,2024-03-22 11:20:00,426.73,426.783,426.69,426.71,21959
MSFT,2024-03-22 11:19:00,426.805,426.81,426.72,426.74,13578
MSFT,2024-03-22 11:18:00,426.67,426.81,426.67,426.785,16247
MSFT,2024-03-22 11:17:00,426.56,426.73,426.56,426.65,31483
MSFT,2024-03-22 11:16:00,426.57,426.7,426.45,426.54,39581
MSFT,2024-03-22 11:15:00,426.835,426.85,426.57,426.57,39758
MSFT,2024-03-22 11:14:00,426.93,426.95,426.81,426.84,18421
MSFT,2024-03-22 11:13:00,427.28,427.31,426.935,426.96,18272
MSFT,2024-03-22 11:12:00,427.18,427.4,427.175,427.26,22077
MSFT,2024-03-22 11:11:00,426.95,427.18,426.95,427.178,20994
MSFT,2024-03-22 11:10:00,427.08,427.09,426.93,426.99,29579
MSFT,2024-03-22 11:09:00,427.105,427.16,427.065,427.065,21385
MSFT,2024-03-22 11:08:00,427.16,427.17,427.03,427.12,33953
MSFT,2024-03-22 11:07:00,427.46,427.47,427.13,427.155,22002
MSFT,2024-03-22 11:06:00,427.45,427.51,427.38,427.42,18947
MSFT,2024-03-22 11:05:00,427.478,427.66,427.4,427.4,31045
MSFT,2024-03-22 11:04:00,427.405,427.6,427.35,427.48,33911
MSFT,2024-03-22 11:03:00,427.375,427.42,427.3,427.405,33158
MSFT,2024-03-22 11:02:00,427.15,427.4,427.14,427.352,26977
MSFT,2024-03-22 11:01:00,427.07,427.12,426.94,427.12,20225
MSFT,2024-03-22 11:00:00,427.085,427.16,426.99,427.05,27296
MSFT,2024-03-22 10:59:00,427.12,427.18,427.0,427.08,32174
MSFT,2024-03-22 10:58:00,427.02,427.17,427.01,427.1,30995
MSFT,2024-03-22 10:57:00,426.87,427.06,426.86,427.005,32996
MSFT,2024-03-22 10:56:00,426.91,426.98,426.82,426.87,18045
MSFT,2024-03-22 10:55:00,426.78,426.89,426.75,426.87,18112
MSFT,2024-03-22 10:54:00,426.79,426.85,426.71,426.755,35624
MSFT,2024-03-22 10:53:00,427.15,427.17,426.711,426.77,66891
MSFT,2024-03-22 10:52:00,427.08,427.265,427.05,427.17,30778
MSFT,2024-03-22 10:51:00,427.179,427.25,427.08,427.08,28218
MSFT,2024-03-22 10:50:00,427.47,427.47,427.23,427.27,19288
MSFT,2024-03-22 10:49:00,427.3,427.48,427.29,427.445,27781
MSFT,2024-03-22 10:48:00,427.29,427.4,427.14,427.28,38016
MSFT,2024-03-22 10:47:00,427.34,427.44,427.19,427.305,51079
MSFT,2024-03-22 10:46:00,427.56,427.6,427.34,427.34,36027
MSFT,2024-03-22 10:45:00,427.58,427.69,427.5,427.56,22222
MSFT,2024-03-22 10:44:00,427.76,427.82,427.55,427.55,21606
MSFT,2024-03-22 10:43:00,427.89,427.94,427.69,427.775,28282
MSFT,2024-03-22 10:42:00,427.8,427.91,427.675,427.86,26581
MSFT,2024-03-22 10:41:00,427.6,427.82,427.51,427.79,24200
MSFT,2024-03-22 10:40:00,427.687,427.74,427.5,427.625,31760
MSFT,2024-03-22 10:39:00,427.61,427.79,427.6,427.7,19631
MSFT,2024-03-22 10:38:00,427.611,427.66,427.52,427.63,19748
MSFT,2024-03-22 10:37:00,427.75,427.83,427.57,427.57,48413
MSFT,2024-03-22 10:36:00,427.76,427.83,427.66,427.75,29440
MSFT,2024-03-22 10:35:00,427.89,427.93,427.66,427.74,26875
MSFT,2024-03-22 10:34:00,428.115,428.115,427.84,427.89,16669
MSFT,2024-03-22 10:33:00,428.19,428.22,428.1,428.11,22267
MSFT,2024-03-22 10:32:00,428.11,428.31,428.099,428.2,30638
MSFT,2024-03-22 10:31:00,428.264,428.28,428.04,428.1,20692
MSFT,2024-03-22 10:30:00,427.91,428.26,427.886,428.26,32083
MSFT,2024-03-22 10:29:00,427.94,427.94,427.71,427.9,24925
MSFT,2024-03-22 10:28:00,427.87,427.945,427.83,427.93,32594
MSFT,2024-03-22 10:27:00,427.79,427.95,427.79,427.88,29016
MSFT,2024-03-22 10:26:00,427.9,428.06,427.78,427.81,38167
MSFT,2024-03-22 10:25:00,427.85,427.95,427.795,427.885,25388
MSFT,2024-03-22 10:24:00,427.81,427.92,427.75,427.85,34544
MSFT,2024-03-22 10:23:00,427.77,427.82,427.7,427.81,18350
MSFT,2024-03-22 10:22:00,428.0,428.067,427.72,427.72,28401
MSFT,2024-03-22 10:21:00,427.84,427.97,427.72,427.97,21274
MSFT,2024-03-22 10:20:00,427.76,427.94,427.75,427.875,23624
MSFT,2024-03-22 10:19:00,427.625,427.77,427.625,427.76,23971
MSFT,2024-03-22 10:18:00,427.54,427.64,427.54,427.63,15679
MSFT,2024-03-22 10:17:00,427.76,427.81,427.43,427.57,17189
MSFT,2024-03-22 10:16:00,427.495,427.805,427.47,427.75,22412
MSFT,2024-03-22 10:15:00,427.34,427.553,427.18,427.45,34771
MSFT,2024-03-22 10:14:00,427.834,427.87,427.39,427.39,46219
MSFT,2024-03-22 10:13:00,428.005,428.1,427.8,427.8,33652
MSFT,2024-03-22 10:12:00,428.07,428.2,427.92,427.99,36596
MSFT,2024-03-22 10:11:00,428.34,428.34,427.93,428.06,39631
MSFT,2024-03-22 10:10:00,428.351,428.4,428.16,428.3,30040
MSFT,2024-03-22 10:09:00,428.41,428.482,428.24,428.395,29926
MSFT,2024-03-22 10:08:00,428.48,428.53,428.38,428.41,25516
MSFT,2024-03-22 10:07:00,428.83,428.85,428.476,428.476,33104
MSFT,2024-03-22 10:06:00,428.455,429.1,428.41,428.818,98414
MSFT,2024-03-22 10:05:00,428.58,428.621,428.46,428.46,21724
MSFT,2024-03-22 10:04:00,428.39,428.71,428.39,428.6,29922
MSFT,2024-03-22 10:03:00,428.5,428.53,428.35,428.39,23427
MSFT,2024-03-22 10:02:00,428.37,428.63,428.37,428.497,28972
MSFT,2024-03-22 10:01:00,428.09,428.44,428.09,428.345,24292
MSFT,2024-03-22 10:00:00,427.96,428.17,427.96,428.08,21800
MSFT,2024-03-22 09:59:00,428.062,428.09,427.79,427.95,34741
MSFT,2024-03-22 09:58:00,428.17,428.3,428.02,428.048,21408
MSFT,2024-03-22 09:57:00,428.39,428.52,428.156,428.19,22596
MSFT,2024-03-22 09:56:00,428.26,428.39,428.23,428.39,15688
MSFT,2024-03-22 09:55:00,428.176,428.45,428.17,428.24,25585
MSFT,2024-03-22 09:54:00,428.188,428.409,428.188,428.2,24709
MSFT,2024-03-22 09:53:00,428.16,428.36,428.07,428.17,41155
MSFT,2024-03-22 09:52:00,427.94,428.17,427.91,428.17,51437
MSFT,2024-03-22 09:51:00,427.66,427.95,427.59,427.93,31856
MSFT,2024-03-22 09:50:00,427.48,427.825,427.48,427.72,27591
MSFT,2024-03-22 09:49:00,427.52,427.65,427.37,427.5,27459
MSFT,2024-03-22 09:48:00,427.43,427.54,427.18,427.49,24573
MSFT,2024-03-22 09:47:00,427.51,427.67,427.311,427.45,36732
MSFT,2024-03-22 09:46:00,427.72,427.775,427.49,427.51,33401
MSFT,2024-03-22 09:45:00,427.725,427.78,427.54,427.75,36991
MSFT,2024-03-22 09:44:00,427.82,427.87,427.69,427.713,18553
MSFT,2024-03-22 09:43:00,427.95,427.96,427.675,427.865,34875
MSFT,2024-03-22 09:42:00,427.985,428.029,427.75,427.97,20731
MSFT,2024-03-22 09:41:00,427.975,428.2,427.89,428.03,32503
MSFT,2024-03-22 09:40:00,427.94,428.193,427.85,427.939,31826
MSFT,2024-03-22 09:39:00,428.25,428.26,427.8,427.9,32691
MSFT,2024-03-22 09:38:00,428.63,428.646,428.016,428.24,34881
MSFT,2024-03-22 09:37:00,428.73,428.76,428.35,428.71,33330
MSFT,2024-03-22 09:36:00,428.605,428.89,428.55,428.7,39564
MSFT,2024-03-22 09:35:00,428.185,428.89,428.16,428.64,42047
MSFT,2024-03-22 09:34:00,427.755,428.52,427.755,428.185,37706
MSFT,2024-03-22 09:33:00,427.67,427.73,427.3,427.675,49264
MSFT,2024-03-22 09:32:00,428.26,428.26,427.34,427.7,76486
MSFT,2024-03-22 09:31:00,428.45,428.61,427.9,428.27,51824
MSFT,2024-03-22 09:30:00,429.7,429.7,428.275,428.355,301962
MSFT,2024-03-21 16:00:00,429.36,429.85,429.14,429.5,8644225
MSFT,2024-03-21 15:59:00,429.59,429.68,429.09,429.37,322535
MSFT,2024-03-21 15:58:00,429.62,429.74,429.5,429.562,137452
MSFT,2024-03-21 15:57:00,429.6,429.82,429.58,429.62,81015
MSFT,2024-03-21 15:56:00,429.64,429.83,429.55,429.57,116632
MSFT,2024-03-21 15:55:00,429.54,429.753,429.48,429.62,100350
MSFT,2024-03-21 15:54:00,429.638,429.71,429.3,429.51,117096
MSFT,2024-03-21 15:53:00,429.79,429.85,429.6,429.64,44072
MSFT,2024-03-21 15:52:00,429.79,429.84,429.67,429.8,42432
MSFT,2024-03-21 15:51:00,429.8,429.93,429.66,429.83,92765
MSFT,2024-03-21 15:50:00,429.36,429.8,429.36,429.8,94497
MSFT,2024-03-21 15:49:00,429.2,429.39,429.2,429.32,46081
MSFT,2024-03-21 15:48:00,429.29,429.29,429.14,429.19,36539
MSFT,2024-03-21 15:47:00,429.27,429.31,429.19,429.26,29484
MSFT,2024-03-21 15:46:00,429.32,429.34,429.19,429.27,26795
MSFT,2024-03-21 15:45:00,429.37,429.45,429.21,429.29,33775
MSFT,2024-03-21 15:44:00,429.35,429.44,429.285,429.39,46029
MSFT,2024-03-21 15:43:00,429.15,429.437,429.14,429.38,29113
MSFT,2024-03-21 15:42:00,429.14,429.2,429.07,429.18,57024
MSFT,2024-03-21 15:41:00,429.33,429.33,429.081,429.14,25781
MSFT,2024-03-21 15:40:00,429.34,429.47,429.18,429.27,52866
MSFT,2024-03-21 15:39:00,429.37,429.4,429.24,429.31,46512
MSFT,2024-03-21 15:38:00,429.235,429.41,429.18,429.38,25314
MSFT,2024-03-21 15:37:00,429.45,429.49,429.242,429.25,23192
MSFT,2024-03-21 15:36:00,429.52,429.52,429.38,429.45,17975
MSFT,2024-03-21 15:35:00,429.48,429.5,429.31,429.5,21281
MSFT,2024-03-21 15:34:00,429.514,429.56,429.39,429.48,25046
MSFT,2024-03-21 15:33:00,429.54,429.67,429.51,429.51,20459
MSFT,2024-03-21 15:32:00,429.6,429.87,429.53,429.56,39719
MSFT,2024-03-21 15:31:00,429.6,429.75,429.52,429.64,48625
MSFT,2024-03-21 15:30:00,429.38,429.66,429.37,429.628,44668
MSFT,2024-03-21 15:29:00,429.34,429.37,429.16,429.355,32768
MSFT,2024-03-21 15:28:00,429.35,429.43,429.24,429.31,28054
MSFT,2024-03-21 15:27:00,429.4,429.5,429.25,429.38,36908
MSFT,2024-03-21 15:26:00,429.43,429.51,429.38,429.42,22974
MSFT,2024-03-21 15:25:00,429.31,429.475,429.31,429.38,17501
MSFT,2024-03-21 15:24:00,429.19,429.35,429.18,429.315,22808
MSFT,2024-03-21 15:23:00,429.345,429.37,429.178,429.29,14485
MSFT,2024-03-21 15:22:00,429.32,429.44,429.27,429.34,21327
MSFT,2024-03-21 15:21:00,429.46,429.46,429.18,429.358,34089
MSFT,2024-03-21 15:20:00,429.53,429.66,429.4,429.4,38339
MSFT,2024-03-21 15:19:00,429.63,429.67,429.51,429.51,16218
MSFT,2024-03-21 15:18:00,429.71,429.81,429.57,429.66,20616
MSFT,2024-03-21 15:17:00,429.833,429.9,429.69,429.69,21989
MSFT,2024-03-21 15:16:00,429.63,429.84,429.625,429.82,25515
MSFT,2024-03-21 15:15:00,429.64,429.7,429.53,429.646,31463
MSFT,2024-03-21 15:14:00,429.71,429.75,429.595,429.64,19285
MSFT,2024-03-21 15:13:00,429.81,429.91,429.63,429.7,25007
MSFT,2024-03-21 15:12:00,429.71,429.9,429.7,429.825,32245
MSFT,2024-03-21 15:11:00,429.62,429.72,429.62,429.708,30580
MSFT,2024-03-21 15:10:00,429.62,429.66,429.58,429.595,24768
MSFT,2024-03-21 15:09:00,429.51,429.65,429.51,429.619,31732
MSFT,2024-03-21 15:08:00,429.335,429.56,429.335,429.49,27692
MSFT,2024-03-21 15:07:00,429.419,429.46,429.34,429.34,12534
MSFT,2024-03-21 15:06:00,429.32,429.51,429.26,429.43,26480
MSFT,2024-03-21 15:05:00,429.08,429.38,429.07,429.31,15291
MSFT,2024-03-21 15:04:00,429.09,429.2,429.04,429.06,20053
MSFT,2024-03-21 15:03:00,429.03,429.05,428.85,429.04,21772
MSFT,2024-03-21 15:02:00,429.21,429.24,429.1,429.1,14564
MSFT,2024-03-21 15:01:00,429.075,429.219,429.07,429.2,12475
MSFT,2024-03-21 15:00:00,429.24,429.26,429.05,429.05,17774
MSFT,2024-03-21 14:59:00,429.15,429.26,429.11,429.26,14626
MSFT,2024-03-21 14:58:00,429.18,429.27,429.13,429.16,16652
MSFT,2024-03-21 14:57:00,429.08,429.16,428.88,429.16,29624
MSFT,2024-03-21 14:56:00,429.14,429.235,429.08,429.1,15377
MSFT,2024-03-21 14:55:00,429.3,429.3,429.07,429.12,14233
MSFT,2024-03-21 14:54:00,429.48,429.48,429.285,429.31,13063
MSFT,2024-03-21 14:53:00,429.39,429.48,429.345,429.44,11114
MSFT,2024-03-21 14:52:00,429.38,429.41,429.26,429.402,19544
MSFT,2024-03-21 14:51:00,429.48,429.569,429.15,429.43,49396
MSFT,2024-03-21 14:50:00,429.45,429.61,429.44,429.495,15877
MSFT,2024-03-21 14:49:00,429.606,429.606,429.41,429.47,19845
MSFT,2024-03-21 14:48:00,429.49,429.695,429.49,429.61,25834
MSFT,2024-03-21 14:47:00,429.45,429.57,429.41,429.51,26145
MSFT,2024-03-21 14:46:00,429.36,429.53,429.36,429.47,25973
MSFT,2024-03-21 14:45:00,429.28,429.425,429.27,429.37,16184
MSFT,2024-03-21 14:44:00,429.06,429.33,429.05,429.29,19551
MSFT,2024-03-21 14:43:00,428.93,429.099,428.76,429.05,28885
MSFT,2024-03-21 14:42:00,429.23,429.38,428.94,428.94,37449
MSFT,2024-03-21 14:41:00,429.22,429.36,429.195,429.23,16518
MSFT,2024-03-21 14:40:00,429.22,429.32,429.18,429.235,29208
MSFT,2024-03-21 14:39:00,429.03,429.299,429.03,429.25,15577
MSFT,2024-03-21 14:38:00,429.2,429.22,429.02,429.06,19053
MSFT,2024-03-21 14:37:00,429.11,429.27,428.9,429.21,32699
MSFT,2024-03-21 14:36:00,429.2,429.21,428.974,429.12,35178
MSFT,2024-03-21 14:35:00,429.37,429.43,429.17,429.199,37370
MSFT,2024-03-21 14:34:00,429.5,429.52,429.39,429.392,18703
MSFT,2024-03-21 14:33:00,429.64,429.705,429.515,429.54,12636
MSFT,2024-03-21 14:32:00,429.56,429.69,429.55,429.625,15870
MSFT,2024-03-21 14:31:00,429.72,429.91,429.54,429.54,38755
MSFT,2024-03-21 14:30:00,429.77,429.77,429.68,429.75,16582
MSFT,2024-03-21 14:29:00,429.745,429.79,429.62,429.747,25210
MSFT,2024-03-21 14:28:00,429.72,429.775,429.69,429.76,13499
MSFT,2024-03-21 14:27:00,429.75,429.84,429.69,429.72,24622
MSFT,2024-03-21 14:26:00,429.721,429.77,429.61,429.718,16815
MSFT,2024-03-21 14:25:00,429.43,429.723,429.415,429.711,17603
MSFT,2024-03-21 14:24:00,429.46,429.48,429.397,429.44,11898
MSFT,2024-03-21 14:23:00,429.51,429.53,429.458,429.46,10161
MSFT,2024-03-21 14:22:00,429.74,429.75,429.496,429.516,14121
MSFT,2024-03-21 14:21:00,429.653,429.79,429.653,429.72,23494
MSFT,2024-03-21 14:20:00,429.46,429.699,429.46,429.66,23356
MSFT,2024-03-21 14:19:00,429.42,429.51,429.38,429.44,14767
MSFT,2024-03-21 14:18:00,429.26,429.44,429.204,429.42,17885
MSFT,2024-03-21 14:17:00,429.13,429.27,429.13,429.23,13948
MSFT,2024-03-21 14:16:00,429.21,429.26,429.095,429.14,21970
MSFT,2024-03-21 14:15:00,429.235,429.258,429.14,429.25,10662
MSFT,2024-03-21 14:14:00,429.185,429.27,429.15,429.25,10956
MSFT,2024-03-21 14:13:00,429.26,429.361,429.15,429.15,21431
MSFT,2024-03-21 14:12:00,429.154,429.34,429.05,429.26,34834
MSFT,2024-03-21 14:11:00,429.04,429.24,429.0,429.155,27177
MSFT,2024-03-21 14:10:00,428.69,429.11,428.62,429.02,32466
MSFT,2024-03-21 14:09:00,428.738,428.95,428.63,428.7,58417
MSFT,2024-03-21 14:08:00,428.99,428.99,428.79,428.79,24102
MSFT,2024-03-21 14:07:00,429.095,429.13,428.99,428.99,17571
MSFT,2024-03-21 14:06:00,429.244,429.251,429.051,429.12,14466
MSFT,2024-03-21 14:05:00,429.0,429.24,429.0,429.24,25056
MSFT,2024-03-21 14:04:00,428.85,429.02,428.85,428.99,33545
MSFT,2024-03-21 14:03:00,428.805,428.94,428.76,428.855,41190
MSFT,2024-03-21 14:02:00,428.88,428.9,428.68,428.83,38693
MSFT,2024-03-21 14:01:00,429.14,429.16,428.93,428.93,18733
MSFT,2024-03-21 14:00:00,429.13,429.24,428.97,429.17,30427
MSFT,2024-03-21 13:59:00,429.09,429.17,429.08,429.17,17666
MSFT,2024-03-21 13:58:00,429.06,429.18,429.02,429.15,18782
MSFT,2024-03-21 13:57:00,429.12,429.2,429.04,429.08,21611
MSFT,2024-03-21 13:56:00,429.06,429.28,429.02,429.11,28287
MSFT,2024-03-21 13:55:00,429.16,429.2,429.02,429.06,27040
MSFT,2024-03-21 13:54:00,429.29,429.29,429.08,429.17,43570
MSFT,2024-03-21 13:53:00,429.325,429.351,429.19,429.26,23720
MSFT,2024-03-21 13:52:00,429.36,429.48,429.28,429.332,16450
MSFT,2024-03-21 13:51:00,429.385,429.41,429.285,429.38,18623
MSFT,2024-03-21 13:50:00,429.4,429.56,429.36,429.385,23607
MSFT,2024-03-21 13:49:00,429.32,429.44,429.29,429.388,12923
MSFT,2024-03-21 13:48:00,429.5,429.5,429.18,429.28,56134
MSFT,2024-03-21 13:47:00,429.54,429.56,429.4,429.493,18993
MSFT,2024-03-21 13:46:00,429.34,429.54,429.3,429.54,24703
MSFT,2024-03-21 13:45:00,429.44,429.49,429.28,429.37,15396
MSFT,2024-03-21 13:44:00,429.31,429.42,429.31,429.405,10043
MSFT,2024-03-21 13:43:00,429.315,429.36,429.28,429.316,25794
MSFT,2024-03-21 13:42:00,429.28,429.33,429.23,429.305,15922
MSFT,2024-03-21 13:41:00,429.275,429.3,429.22,429.25,12035
MSFT,2024-03-21 13:40:00,429.16,429.28,429.13,429.28,19370
MSFT,2024-03-21 13:39:00,429.0,429.16,428.965,429.135,27434
MSFT,2024-03-21 13:38:00,429.04,429.07,428.98,429.0,24677
MSFT,2024-03-21 13:37:00,429.07,429.1,428.97,429.05,16617
MSFT,2024-03-21 13:36:00,428.95,429.073,428.91,429.073,18432
MSFT,2024-03-21 13:35:00,428.89,428.97,428.84,428.95,25345
MSFT,2024-03-21 13:34:00,429.09,429.119,428.867,428.88,14551
MSFT,2024-03-21 13:33:00,429.15,429.18,429.03,429.09,14810
MSFT,2024-03-21 13:32:00,429.01,429.17,429.01,429.12,14606
MSFT,2024-03-21 13:31:00,429.085,429.14,428.92,429.04,17194
MSFT,2024-03-21 13:30:00,429.11,429.12,429.01,429.07,14879
MSFT,2024-03-21 13:29:00,429.205,429.205,429.07,429.13,13776
MSFT,2024-03-21 13:28:00,429.23,429.235,429.15,429.2,15666
MSFT,2024-03-21 13:27:00,429.17,429.33,429.17,429.23,13692
MSFT,2024-03-21 13:26:00,429.13,429.195,429.11,429.17,12621
MSFT,2024-03-21 13:25:00,429.125,429.18,429.02,429.12,20898
MSFT,2024-03-21 13:24:00,429.17,429.25,428.97,429.1,43788
MSFT,2024-03-21 13:23:00,429.38,429.38,429.14,429.14,27392
MSFT,2024-03-21 13:22:00,429.26,429.345,429.24,429.345,12768
MSFT,2024-03-21 13:21:00,429.21,429.34,429.15,429.205,27220
MSFT,2024-03-21 13:20:00,429.295,429.33,429.16,429.19,16291
MSFT,2024-03-21 13:19:00,429.37,429.41,429.24,429.291,11839
MSFT,2024-03-21 13:18:00,429.4,429.51,429.37,429.41,16142
MSFT,2024-03-21 13:17:00,429.34,429.51,429.31,429.389,28345
MSFT,2024-03-21 13:16:00,429.39,429.45,429.29,429.34,16928
MSFT,2024-03-21 13:15:00,429.55,429.58,429.37,429.444,26435
MSFT,2024-03-21 13:14:00,429.66,429.673,429.587,429.6,7752
MSFT,2024-03-21 13:13:00,429.74,429.81,429.67,429.67,15153
MSFT,2024-03-21 13:12:00,429.74,429.8,429.7,429.74,9707
MSFT,2024-03-21 13:11:00,429.695,429.81,429.64,429.72,12137
MSFT,2024-03-21 13:10:00,429.39,429.71,429.39,429.69,16771
MSFT,2024-03-21 13:09:00,429.52,429.54,429.36,429.457,33209
MSFT,2024-03-21 13:08:00,429.59,429.7,429.54,429.54,14615
MSFT,2024-03-21 13:07:00,429.66,429.69,429.57,429.59,15136
MSFT,2024-03-21 13:06:00,429.735,429.82,429.68,429.685,23818
MSFT,2024-03-21 13:05:00,429.84,429.85,429.7,429.75,20858
MSFT,2024-03-21 13:04:00,429.9,429.95,429.74,429.83,24962
MSFT,2024-03-21 13:03:00,429.88,429.93,429.71,429.92,26342
MSFT,2024-03-21 13:02:00,429.83,429.87,429.62,429.87,47577
MSFT,2024-03-21 13:01:00,429.97,430.0,429.785,429.82,29203
MSFT,2024-03-21 13:00:00,430.125,430.13,429.917,430.0,22666
MSFT,2024-03-21 12:59:00,430.04,430.15,430.04,430.135,22655
MSFT,2024-03-21 12:58:00,430.17,430.21,429.96,430.025,29460
MSFT,2024-03-21 12:57:00,430.27,430.28,430.1,430.18,22440
MSFT,2024-03-21 12:56:00,430.18,430.32,430.115,430.32,38150
MSFT,2024-03-21 12:55:00,430.14,430.255,430.14,430.19,23074
MSFT,2024-03-21 12:54:00,430.22,430.235,430.12,430.205,12078
MSFT,2024-03-21 12:53:00,430.12,430.26,430.08,430.217,24480
MSFT,2024-03-21 12:52:00,430.12,430.15,430.06,430.11,17441
MSFT,2024-03-21 12:51:00,430.055,430.107,429.975,430.05,17132
MSFT,2024-03-21 12:50:00,430.15,430.17,430.01,430.07,20507
MSFT,2024-03-21 12:49:00,430.14,430.2,430.04,430.15,17397
MSFT,2024-03-21 12:48:00,430.114,430.188,429.99,430.09,26708
MSFT,2024-03-21 12:47:00,430.01,430.23,429.97,430.1,43253
MSFT,2024-03-21 12:46:00,430.0,430.13,429.94,430.015,35720
MSFT,2024-03-21 12:45:00,430.03,430.15,429.9,429.966,30049
MSFT,2024-03-21 12:44:00,430.07,430.19,429.97,430.05,35238
MSFT,2024-03-21 12:43:00,430.128,430.16,430.07,430.08,16165
MSFT,2024-03-21 12:42:00,430.22,430.26,430.09,430.13,18811
MSFT,2024-03-21 12:41:00,430.15,430.385,430.15,430.26,57598
MSFT,2024-03-21 12:40:00,430.2,430.34,430.06,430.16,30911
MSFT,2024-03-21 12:39:00,430.175,430.23,430.09,430.23,20714
MSFT,2024-03-21 12:38:00,430.08,430.25,430.067,430.17,22394
MSFT,2024-03-21 12:37:00,430.2,430.22,430.05,430.08,42898
MSFT,2024-03-21 12:36:00,430.26,430.26,430.17,430.22,19358
